FREQ,REF_AREA,SEASONAL_ADJUST,INDICATOR,ACTIVITY,TIME_PERIOD,OBS_VALUE,BASE_PER
Q,GR,W,LCI_WAG,E,2004-Q2,112.9,2012
Q,GR,W,LCI_WAG,F,2004-Q2,116.8,2012
Q,GR,W,LCI_WAG,G,2004-Q2,82.1,2012
Q,GR,W,LCI_WAG,H,2004-Q2,89.2,2012
Q,GR,W,LCI_WAG,I,2004-Q2,111.5,2012
Q,GR,W,LCI_WAG,J,2004-Q2,103.1,2012
Q,GR,W,LCI_WAG,L,2004-Q2,136.7,2012
Q,GR,W,LCI_WAG,K,2004-Q2,102.5,2012
Q,GR,W,LCI_WAG,M,2004-Q2,107.1,2012
Q,GR,W,LCI_WAG,N,2004-Q2,109.5,2012
Q,GR,W,LCI_WAG,O,2004-Q2,104.9,2012
Q,GR,W,LCI_WAG,P,2004-Q2,113.9,2012
Q,GR,W,LCI_WAG,Q,2004-Q2,122.8,2012
Q,GR,W,LCI_WAG,R,2004-Q2,117.3,2012
Q,GR,W,LCI_WAG,S,2004-Q2,115.2,2012
Q,GR,W,LCI_WAG,BTE,2004-Q2,103.8,2012
Q,GR,W,LCI_WAG,BTF,2004-Q2,106.6,2012
Q,GR,W,LCI_WAG,BTN,2004-Q2,97.8,2012
Q,GR,W,LCI_WAG,BTS,2004-Q2,102.4,2012
Q,GR,W,LCI_WAG,GTJ,2004-Q2,89.5,2012
Q,GR,W,LCI_WAG,GTN,2004-Q2,93.8,2012
Q,GR,W,LCI_WAG,KTN,2004-Q2,105.4,2012
Q,GR,W,LCI_WAG,OTS,2004-Q2,111.5,2012
Q,GR,W,LCI_WAG,PTS,2004-Q2,116.1,2012
Q,GR,W,LCI_O,B,2004-Q2,97.8,2012
Q,GR,W,LCI_O,C,2004-Q2,104,2012
Q,GR,W,LCI_O,D,2004-Q2,102.4,2012
Q,GR,W,LCI_O,E,2004-Q2,99.5,2012
Q,GR,W,LCI_O,F,2004-Q2,112.3,2012
Q,GR,W,LCI_O,G,2004-Q2,91,2012
Q,GR,W,LCI_O,H,2004-Q2,141.4,2012
Q,GR,W,LCI_O,I,2004-Q2,118.7,2012
Q,GR,W,LCI_O,J,2004-Q2,124.8,2012
Q,GR,W,LCI_O,K,2004-Q2,112.5,2012
Q,GR,W,LCI_O,L,2004-Q2,93.2,2012
Q,GR,W,LCI_O,M,2004-Q2,78.2,2012
Q,GR,W,LCI_O,N,2004-Q2,106.7,2012
Q,GR,W,LCI_O,O,2004-Q2,129.6,2012
Q,GR,W,LCI_O,P,2004-Q2,98.2,2012
Q,GR,W,LCI_O,Q,2004-Q2,103.9,2012
Q,GR,W,LCI_O,R,2004-Q2,289.7,2012
Q,GR,W,LCI_O,S,2004-Q2,126.7,2012
Q,GR,W,LCI_O,BTE,2004-Q2,102,2012
Q,GR,W,LCI_O,BTF,2004-Q2,104.8,2012
Q,GR,W,LCI_O,BTN,2004-Q2,106.2,2012
Q,GR,W,LCI_O,BTS,2004-Q2,109.2,2012
Q,GR,W,LCI_O,GTJ,2004-Q2,108.9,2012
Q,GR,W,LCI_O,GTN,2004-Q2,106.9,2012
Q,GR,W,LCI_O,KTN,2004-Q2,103.6,2012
Q,GR,W,LCI_O,OTS,2004-Q2,114.8,2012
Q,GR,W,LCI_O,PTS,2004-Q2,102.9,2012
Q,GR,N,LCI_T,B,2004-Q3,96.8,2012
Q,GR,N,LCI_T,C,2004-Q3,110.1,2012
Q,GR,N,LCI_T,D,2004-Q3,92.9,2012
Q,GR,N,LCI_T,E,2004-Q3,144.4,2012
Q,GR,N,LCI_T,F,2004-Q3,115,2012
Q,GR,N,LCI_T,G,2004-Q3,85.9,2012
Q,GR,N,LCI_T,H,2004-Q3,101.1,2012
Q,GR,N,LCI_T,I,2004-Q3,109.6,2012
Q,GR,N,LCI_T,J,2004-Q3,110.6,2012
Q,GR,N,LCI_T,K,2004-Q3,112,2012
Q,GR,N,LCI_T,L,2004-Q3,173.4,2012
Q,GR,N,LCI_T,M,2004-Q3,103.5,2012
Q,GR,N,LCI_T,N,2004-Q3,111.7,2012
Q,GR,N,LCI_T,O,2004-Q3,106.8,2012
Q,GR,N,LCI_T,P,2004-Q3,186.5,2012
Q,GR,N,LCI_T,Q,2004-Q3,125.9,2012
Q,GR,N,LCI_T,R,2004-Q3,127,2012
Q,GR,N,LCI_T,S,2004-Q3,115.2,2012
Q,GR,N,LCI_T,BTE,2004-Q3,108.1,2012
Q,GR,N,LCI_T,BTF,2004-Q3,109.6,2012
Q,GR,N,LCI_T,BTN,2004-Q3,102.4,2012
Q,GR,N,LCI_T,BTS,2004-Q3,112.2,2012
Q,GR,N,LCI_T,GTJ,2004-Q3,95,2012
Q,GR,N,LCI_T,GTN,2004-Q3,99.3,2012
Q,GR,N,LCI_T,KTN,2004-Q3,110.4,2012
Q,GR,N,LCI_T,OTS,2004-Q3,132.2,2012
Q,GR,N,LCI_T,PTS,2004-Q3,156.6,2012
Q,GR,N,LCI_WAG,B,2004-Q3,97,2012
Q,GR,N,LCI_WAG,C,2004-Q3,111.3,2012
Q,GR,N,LCI_WAG,D,2004-Q3,88.5,2012
Q,GR,N,LCI_WAG,E,2004-Q3,145.6,2012
Q,GR,N,LCI_WAG,F,2004-Q3,116.2,2012
Q,GR,N,LCI_WAG,G,2004-Q3,84.2,2012
Q,GR,N,LCI_WAG,H,2004-Q3,91.3,2012
Q,GR,N,LCI_WAG,I,2004-Q3,109,2012
Q,GR,N,LCI_WAG,J,2004-Q3,105.4,2012
Q,GR,N,LCI_WAG,K,2004-Q3,108.9,2012
Q,GR,N,LCI_WAG,L,2004-Q3,188.1,2012
Q,GR,N,LCI_WAG,M,2004-Q3,110.4,2012
Q,GR,N,LCI_WAG,N,2004-Q3,111.8,2012
Q,GR,N,LCI_WAG,O,2004-Q3,110.5,2012
Q,GR,N,LCI_WAG,P,2004-Q3,193.1,2012
Q,GR,N,LCI_WAG,Q,2004-Q3,126.4,2012
Q,GR,N,LCI_WAG,R,2004-Q3,117.4,2012
Q,GR,N,LCI_WAG,S,2004-Q3,113.5,2012
Q,GR,N,LCI_WAG,BTE,2004-Q3,108.8,2012
Q,GR,N,LCI_WAG,BTF,2004-Q3,110.4,2012
Q,GR,N,LCI_WAG,BTN,2004-Q3,100.8,2012
Q,GR,N,LCI_WAG,BTS,2004-Q3,112.1,2012
Q,GR,N,LCI_WAG,GTJ,2004-Q3,91.2,2012
Q,GR,N,LCI_WAG,GTN,2004-Q3,96.4,2012
Q,GR,N,LCI_WAG,KTN,2004-Q3,110.6,2012
Q,GR,N,LCI_WAG,OTS,2004-Q3,133.9,2012
Q,GR,N,LCI_WAG,PTS,2004-Q3,154.7,2012
Q,GR,N,LCI_O,B,2004-Q3,98.4,2012
Q,GR,N,LCI_O,C,2004-Q3,105.6,2012
Q,GR,N,LCI_O,D,2004-Q3,108.1,2012
Q,GR,N,LCI_O,E,2004-Q3,127.9,2012
Q,GR,N,LCI_O,F,2004-Q3,111.4,2012
Q,GR,N,LCI_O,G,2004-Q3,93.3,2012
Q,GR,N,LCI_O,H,2004-Q3,142.4,2012
Q,GR,N,LCI_O,I,2004-Q3,114.3,2012
Q,GR,N,LCI_O,J,2004-Q3,127.9,2012
Q,GR,N,LCI_O,K,2004-Q3,119.5,2012
Q,GR,N,LCI_O,L,2004-Q3,125.7,2012
Q,GR,N,LCI_O,M,2004-Q3,79.9,2012
Q,GR,N,LCI_O,N,2004-Q3,109.8,2012
Q,GR,N,LCI_O,O,2004-Q3,94.3,2012
Q,GR,N,LCI_O,P,2004-Q3,169.6,2012
Q,GR,N,LCI_O,Q,2004-Q3,113,2012
Q,GR,N,LCI_O,R,2004-Q3,283.7,2012
Q,GR,N,LCI_O,S,2004-Q3,125.8,2012
Q,GR,N,LCI_O,BTE,2004-Q3,104.6,2012
Q,GR,N,LCI_O,BTF,2004-Q3,106.5,2012
Q,GR,N,LCI_O,BTN,2004-Q3,108.7,2012
Q,GR,N,LCI_O,BTS,2004-Q3,112.3,2012
Q,GR,N,LCI_O,GTJ,2004-Q3,110.5,2012
Q,GR,N,LCI_O,GTN,2004-Q3,109.8,2012
Q,GR,N,LCI_O,KTN,2004-Q3,109.2,2012
Q,GR,N,LCI_O,OTS,2004-Q3,125.6,2012
Q,GR,N,LCI_O,PTS,2004-Q3,166.6,2012
Q,GR,Y,LCI_T,B,2004-Q3,97.6,2012
Q,GR,Y,LCI_T,C,2004-Q3,109.5,2012
Q,GR,Y,LCI_T,D,2004-Q3,90.3,2012
Q,GR,Y,LCI_T,E,2004-Q3,114.6,2012
Q,GR,Y,LCI_T,F,2004-Q3,114.3,2012
Q,GR,Y,LCI_T,G,2004-Q3,86,2012
Q,GR,Y,LCI_T,H,2004-Q3,101.8,2012
Q,GR,Y,LCI_T,I,2004-Q3,115.7,2012
Q,GR,Y,LCI_T,J,2004-Q3,110.2,2012
Q,GR,Y,LCI_T,L,2004-Q3,107.6,2012
Q,GR,Y,LCI_T,K,2004-Q3,107.1,2012
Q,GR,Y,LCI_T,M,2004-Q3,100.6,2012
Q,GR,Y,LCI_T,N,2004-Q3,107.8,2012
Q,GR,Y,LCI_T,O,2004-Q3,108.8,2012
Q,GR,Y,LCI_T,P,2004-Q3,119.4,2012
Q,GR,Y,LCI_T,Q,2004-Q3,118.9,2012
Q,GR,Y,LCI_T,R,2004-Q3,131.6,2012
Q,GR,Y,LCI_T,S,2004-Q3,109.7,2012
Q,GR,Y,LCI_T,BTE,2004-Q3,105.3,2012
Q,GR,Y,LCI_T,BTF,2004-Q3,107.4,2012
Q,GR,Y,LCI_T,BTN,2004-Q3,101.2,2012
Q,GR,Y,LCI_T,BTS,2004-Q3,105.4,2012
Q,GR,Y,LCI_T,GTJ,2004-Q3,95.8,2012
Q,GR,Y,LCI_T,GTN,2004-Q3,98.6,2012
Q,GR,Y,LCI_T,KTN,2004-Q3,105.6,2012
Q,GR,Y,LCI_T,OTS,2004-Q3,113.6,2012
Q,GR,Y,LCI_T,PTS,2004-Q3,117.5,2012
Q,GR,Y,LCI_WAG,B,2004-Q3,97.7,2012
Q,GR,Y,LCI_WAG,C,2004-Q3,110.9,2012
Q,GR,Y,LCI_WAG,D,2004-Q3,85.7,2012
Q,GR,Y,LCI_WAG,E,2004-Q3,113.6,2012
Q,GR,Y,LCI_WAG,F,2004-Q3,115.2,2012
Q,GR,Y,LCI_WAG,G,2004-Q3,84.9,2012
Q,GR,Y,LCI_WAG,H,2004-Q3,95.4,2012
Q,GR,Y,LCI_WAG,I,2004-Q3,114,2012
Q,GR,Y,LCI_WAG,J,2004-Q3,105.5,2012
Q,GR,Y,LCI_WAG,L,2004-Q3,113.7,2012
Q,GR,Y,LCI_WAG,K,2004-Q3,103,2012
Q,GR,Y,LCI_WAG,M,2004-Q3,105.5,2012
Q,GR,Y,LCI_WAG,N,2004-Q3,107,2012
Q,GR,Y,LCI_WAG,O,2004-Q3,108,2012
Q,GR,Y,LCI_WAG,P,2004-Q3,118.9,2012
Q,GR,Y,LCI_WAG,Q,2004-Q3,119.5,2012
Q,GR,Y,LCI_WAG,R,2004-Q3,122.2,2012
Q,GR,Y,LCI_WAG,S,2004-Q3,107.5,2012
Q,GR,Y,LCI_WAG,BTE,2004-Q3,105.7,2012
Q,GR,Y,LCI_WAG,BTF,2004-Q3,107.7,2012
Q,GR,Y,LCI_WAG,BTN,2004-Q3,99.8,2012
Q,GR,Y,LCI_WAG,BTS,2004-Q3,104.3,2012
Q,GR,Y,LCI_WAG,GTJ,2004-Q3,92.9,2012
Q,GR,Y,LCI_WAG,GTN,2004-Q3,96.1,2012
Q,GR,Y,LCI_WAG,KTN,2004-Q3,104.6,2012
Q,GR,Y,LCI_WAG,OTS,2004-Q3,112.8,2012
Q,GR,Y,LCI_WAG,PTS,2004-Q3,116.3,2012
Q,GR,Y,LCI_O,B,2004-Q3,98.5,2012
Q,GR,Y,LCI_O,C,2004-Q3,104.3,2012
Q,GR,Y,LCI_O,D,2004-Q3,105.4,2012
Q,GR,Y,LCI_O,E,2004-Q3,130.2,2012
Q,GR,Y,LCI_O,F,2004-Q3,111.5,2012
Q,GR,Y,LCI_O,G,2004-Q3,91.5,2012
Q,GR,Y,LCI_O,H,2004-Q3,128.8,2012
Q,GR,Y,LCI_O,I,2004-Q3,126,2012
Q,GR,Y,LCI_O,J,2004-Q3,127.2,2012
Q,GR,Y,LCI_O,L,2004-Q3,85.1,2012
Q,GR,Y,LCI_O,K,2004-Q3,117.2,2012
Q,GR,Y,LCI_O,M,2004-Q3,83.4,2012
Q,GR,Y,LCI_O,N,2004-Q3,109.8,2012
Q,GR,Y,LCI_O,O,2004-Q3,110.1,2012
Q,GR,Y,LCI_O,P,2004-Q3,120.5,2012
Q,GR,Y,LCI_O,Q,2004-Q3,101.4,2012
Q,GR,Y,LCI_O,R,2004-Q3,289,2012
Q,GR,Y,LCI_O,S,2004-Q3,124.7,2012
Q,GR,Y,LCI_O,BTE,2004-Q3,103.6,2012
Q,GR,Y,LCI_O,BTF,2004-Q3,105.8,2012
Q,GR,Y,LCI_O,BTN,2004-Q3,107,2012
Q,GR,Y,LCI_O,BTS,2004-Q3,109.6,2012
Q,GR,Y,LCI_O,GTJ,2004-Q3,107.5,2012
Q,GR,Y,LCI_O,GTN,2004-Q3,107.6,2012
Q,GR,Y,LCI_O,KTN,2004-Q3,108.2,2012
Q,GR,Y,LCI_O,OTS,2004-Q3,116.2,2012
Q,GR,Y,LCI_O,PTS,2004-Q3,123.1,2012
Q,GR,W,LCI_T,B,2004-Q3,96.5,2012
Q,GR,W,LCI_T,C,2004-Q3,111.1,2012
Q,GR,W,LCI_T,D,2004-Q3,95.2,2012
Q,GR,W,LCI_T,E,2004-Q3,143.8,2012
Q,GR,W,LCI_T,F,2004-Q3,116.3,2012
Q,GR,W,LCI_T,G,2004-Q3,86.6,2012
Q,GR,W,LCI_T,H,2004-Q3,100.8,2012
Q,GR,W,LCI_T,I,2004-Q3,108.7,2012
Q,GR,W,LCI_T,J,2004-Q3,110.1,2012
Q,GR,W,LCI_T,K,2004-Q3,112.5,2012
Q,GR,W,LCI_T,L,2004-Q3,178.7,2012
Q,GR,W,LCI_T,M,2004-Q3,106.9,2012
Q,GR,W,LCI_T,N,2004-Q3,115.3,2012
Q,GR,W,LCI_T,O,2004-Q3,114.9,2012
Q,GR,W,LCI_T,P,2004-Q3,189.6,2012
Q,GR,W,LCI_T,Q,2004-Q3,122.4,2012
Q,GR,W,LCI_T,R,2004-Q3,125.9,2012
Q,GR,W,LCI_T,S,2004-Q3,117.6,2012
Q,GR,W,LCI_T,BTE,2004-Q3,108.7,2012
Q,GR,W,LCI_T,BTF,2004-Q3,110.4,2012
Q,GR,W,LCI_T,BTN,2004-Q3,103,2012
Q,GR,W,LCI_T,BTS,2004-Q3,114.3,2012
Q,GR,W,LCI_T,GTJ,2004-Q3,95,2012
Q,GR,W,LCI_T,GTN,2004-Q3,99.8,2012
Q,GR,W,LCI_T,KTN,2004-Q3,112.2,2012
Q,GR,W,LCI_T,OTS,2004-Q3,137.4,2012
Q,GR,W,LCI_T,PTS,2004-Q3,158.1,2012
Q,GR,W,LCI_WAG,B,2004-Q3,96.3,2012
Q,GR,W,LCI_WAG,C,2004-Q3,112.4,2012
Q,GR,W,LCI_WAG,D,2004-Q3,91.2,2012
Q,GR,W,LCI_WAG,E,2004-Q3,144.5,2012
Q,GR,W,LCI_WAG,F,2004-Q3,117,2012
Q,GR,W,LCI_WAG,G,2004-Q3,84.2,2012
Q,GR,W,LCI_WAG,H,2004-Q3,90.5,2012
Q,GR,W,LCI_WAG,I,2004-Q3,107.6,2012
Q,GR,W,LCI_WAG,J,2004-Q3,105.8,2012
Q,GR,W,LCI_WAG,L,2004-Q3,187.6,2012
Q,GR,W,LCI_WAG,K,2004-Q3,109.1,2012
Q,GR,W,LCI_WAG,M,2004-Q3,114,2012
Q,GR,W,LCI_WAG,N,2004-Q3,115.4,2012
Q,GR,W,LCI_WAG,O,2004-Q3,108.4,2012
Q,GR,W,LCI_WAG,P,2004-Q3,198.1,2012
Q,GR,W,LCI_WAG,Q,2004-Q3,123.1,2012
Q,GR,W,LCI_WAG,R,2004-Q3,118,2012
Q,GR,W,LCI_WAG,S,2004-Q3,115.8,2012
Q,GR,W,LCI_WAG,BTE,2004-Q3,109.4,2012
Q,GR,W,LCI_WAG,BTF,2004-Q3,111,2012
Q,GR,W,LCI_WAG,BTN,2004-Q3,101.2,2012
Q,GR,W,LCI_WAG,BTS,2004-Q3,112.1,2012
Q,GR,W,LCI_WAG,GTJ,2004-Q3,90.9,2012
Q,GR,W,LCI_WAG,GTN,2004-Q3,96.6,2012
Q,GR,W,LCI_WAG,KTN,2004-Q3,112.4,2012
Q,GR,W,LCI_WAG,OTS,2004-Q3,133.8,2012
Q,GR,W,LCI_WAG,PTS,2004-Q3,156.6,2012
Q,GR,W,LCI_O,B,2004-Q3,99.9,2012
Q,GR,W,LCI_O,C,2004-Q3,106.5,2012
Q,GR,W,LCI_O,D,2004-Q3,110.3,2012
Q,GR,W,LCI_O,E,2004-Q3,138.5,2012
Q,GR,W,LCI_O,F,2004-Q3,114.5,2012
Q,GR,W,LCI_O,G,2004-Q3,96.7,2012
Q,GR,W,LCI_O,H,2004-Q3,144.5,2012
Q,GR,W,LCI_O,I,2004-Q3,116.3,2012
Q,GR,W,LCI_O,J,2004-Q3,123.7,2012
Q,GR,W,LCI_O,K,2004-Q3,120.8,2012
Q,GR,W,LCI_O,L,2004-Q3,144.2,2012
Q,GR,W,LCI_O,M,2004-Q3,83,2012
Q,GR,W,LCI_O,N,2004-Q3,113.5,2012
Q,GR,W,LCI_O,O,2004-Q3,134.8,2012
Q,GR,W,LCI_O,P,2004-Q3,168.3,2012
Q,GR,W,LCI_O,Q,2004-Q3,103.9,2012
Q,GR,W,LCI_O,R,2004-Q3,237.6,2012
Q,GR,W,LCI_O,S,2004-Q3,129.7,2012
Q,GR,W,LCI_O,BTE,2004-Q3,105.7,2012
Q,GR,W,LCI_O,BTF,2004-Q3,108.2,2012
Q,GR,W,LCI_O,BTN,2004-Q3,110.4,2012
Q,GR,W,LCI_O,BTS,2004-Q3,122.4,2012
Q,GR,W,LCI_O,GTJ,2004-Q3,112.1,2012
Q,GR,W,LCI_O,GTN,2004-Q3,111.5,2012
Q,GR,W,LCI_O,KTN,2004-Q3,111.3,2012
Q,GR,W,LCI_O,OTS,2004-Q3,151.4,2012
Q,GR,W,LCI_O,PTS,2004-Q3,165.5,2012
Q,GR,N,LCI_T,B,2004-Q4,111,2012
Q,GR,N,LCI_T,C,2004-Q4,124.5,2012
Q,GR,N,LCI_T,D,2004-Q4,109.9,2012
Q,GR,N,LCI_T,E,2004-Q4,120.8,2012
Q,GR,N,LCI_T,F,2004-Q4,133.9,2012
Q,GR,N,LCI_T,G,2004-Q4,95.9,2012
Q,GR,N,LCI_T,H,2004-Q4,113.8,2012
Q,GR,N,LCI_T,I,2004-Q4,127.7,2012
Q,GR,N,LCI_T,J,2004-Q4,123.7,2012
Q,GR,N,LCI_T,K,2004-Q4,122.8,2012
Q,GR,N,LCI_T,L,2004-Q4,55.8,2012
Q,GR,N,LCI_T,M,2004-Q4,113.2,2012
Q,GR,N,LCI_T,N,2004-Q4,122.6,2012
Q,GR,N,LCI_T,O,2004-Q4,106.6,2012
Q,GR,N,LCI_T,P,2004-Q4,125.1,2012
Q,GR,N,LCI_T,Q,2004-Q4,137.2,2012
Q,GR,N,LCI_T,R,2004-Q4,140.8,2012
Q,GR,N,LCI_T,S,2004-Q4,127.7,2012
Q,GR,N,LCI_T,BTE,2004-Q4,119.8,2012
Q,GR,N,LCI_T,BTF,2004-Q4,123.1,2012
Q,GR,N,LCI_T,BTN,2004-Q4,114.3,2012
Q,GR,N,LCI_T,BTS,2004-Q4,115.4,2012
Q,GR,N,LCI_T,GTJ,2004-Q4,106.8,2012
Q,GR,N,LCI_T,GTN,2004-Q4,110.4,2012
Q,GR,N,LCI_T,KTN,2004-Q4,119.7,2012
Q,GR,N,LCI_T,OTS,2004-Q4,118,2012
Q,GR,N,LCI_T,PTS,2004-Q4,128.4,2012
Q,GR,N,LCI_WAG,B,2004-Q4,111.2,2012
Q,GR,N,LCI_WAG,C,2004-Q4,125.9,2012
Q,GR,N,LCI_WAG,D,2004-Q4,104.7,2012
Q,GR,N,LCI_WAG,E,2004-Q4,121.8,2012
Q,GR,N,LCI_WAG,F,2004-Q4,135.3,2012
Q,GR,N,LCI_WAG,G,2004-Q4,94,2012
Q,GR,N,LCI_WAG,H,2004-Q4,102.8,2012
Q,GR,N,LCI_WAG,I,2004-Q4,126.9,2012
Q,GR,N,LCI_WAG,J,2004-Q4,117.9,2012
Q,GR,N,LCI_WAG,K,2004-Q4,119.4,2012
Q,GR,N,LCI_WAG,L,2004-Q4,60.5,2012
Q,GR,N,LCI_WAG,M,2004-Q4,120.8,2012
Q,GR,N,LCI_WAG,N,2004-Q4,122.7,2012
Q,GR,N,LCI_WAG,O,2004-Q4,110.3,2012
Q,GR,N,LCI_WAG,P,2004-Q4,129.5,2012
Q,GR,N,LCI_WAG,Q,2004-Q4,137.8,2012
Q,GR,N,LCI_WAG,R,2004-Q4,130.1,2012
Q,GR,N,LCI_WAG,S,2004-Q4,125.9,2012
Q,GR,N,LCI_WAG,BTE,2004-Q4,120.2,2012
Q,GR,N,LCI_WAG,BTF,2004-Q4,123.5,2012
Q,GR,N,LCI_WAG,BTN,2004-Q4,112.4,2012
Q,GR,N,LCI_WAG,BTS,2004-Q4,115.5,2012
Q,GR,N,LCI_WAG,GTJ,2004-Q4,102.5,2012
Q,GR,N,LCI_WAG,GTN,2004-Q4,107.2,2012
Q,GR,N,LCI_WAG,KTN,2004-Q4,119.9,2012
Q,GR,N,LCI_WAG,OTS,2004-Q4,121.4,2012
Q,GR,N,LCI_WAG,PTS,2004-Q4,130.6,2012
Q,GR,N,LCI_O,B,2004-Q4,112.9,2012
Q,GR,N,LCI_O,C,2004-Q4,119.3,2012
Q,GR,N,LCI_O,D,2004-Q4,128.1,2012
Q,GR,N,LCI_O,E,2004-Q4,107.1,2012
Q,GR,N,LCI_O,F,2004-Q4,129.8,2012
Q,GR,N,LCI_O,G,2004-Q4,104.1,2012
Q,GR,N,LCI_O,H,2004-Q4,160.2,2012
Q,GR,N,LCI_O,I,2004-Q4,133.2,2012
Q,GR,N,LCI_O,J,2004-Q4,143.2,2012
Q,GR,N,LCI_O,K,2004-Q4,131,2012
Q,GR,N,LCI_O,L,2004-Q4,40.4,2012
Q,GR,N,LCI_O,M,2004-Q4,87.3,2012
Q,GR,N,LCI_O,N,2004-Q4,120.9,2012
Q,GR,N,LCI_O,O,2004-Q4,94.2,2012
Q,GR,N,LCI_O,P,2004-Q4,113.8,2012
Q,GR,N,LCI_O,Q,2004-Q4,123.3,2012
Q,GR,N,LCI_O,R,2004-Q4,315,2012
Q,GR,N,LCI_O,S,2004-Q4,139.3,2012
Q,GR,N,LCI_O,BTE,2004-Q4,118.2,2012
Q,GR,N,LCI_O,BTF,2004-Q4,121.4,2012
Q,GR,N,LCI_O,BTN,2004-Q4,121.8,2012
Q,GR,N,LCI_O,BTS,2004-Q4,114.4,2012
Q,GR,N,LCI_O,GTJ,2004-Q4,124,2012
Q,GR,N,LCI_O,GTN,2004-Q4,122.1,2012
Q,GR,N,LCI_O,KTN,2004-Q4,118.7,2012
Q,GR,N,LCI_O,OTS,2004-Q4,103.7,2012
Q,GR,N,LCI_O,PTS,2004-Q4,118.3,2012
Q,GR,Y,LCI_T,B,2004-Q4,99.3,2012
Q,GR,Y,LCI_T,C,2004-Q4,111.3,2012
Q,GR,Y,LCI_T,D,2004-Q4,96.5,2012
Q,GR,Y,LCI_T,E,2004-Q4,113,2012
Q,GR,Y,LCI_T,F,2004-Q4,116.8,2012
Q,GR,Y,LCI_T,G,2004-Q4,86.9,2012
Q,GR,Y,LCI_T,H,2004-Q4,103.7,2012
Q,GR,Y,LCI_T,I,2004-Q4,117.1,2012
Q,GR,Y,LCI_T,J,2004-Q4,109.8,2012
Q,GR,Y,LCI_T,L,2004-Q4,104.2,2012
Q,GR,Y,LCI_T,K,2004-Q4,107.5,2012
Q,GR,Y,LCI_T,M,2004-Q4,100.6,2012
Q,GR,Y,LCI_T,N,2004-Q4,109.8,2012
Q,GR,Y,LCI_T,O,2004-Q4,109.7,2012
Q,GR,Y,LCI_T,P,2004-Q4,111.6,2012
Q,GR,Y,LCI_T,Q,2004-Q4,120.1,2012
Q,GR,Y,LCI_T,R,2004-Q4,131.5,2012
Q,GR,Y,LCI_T,S,2004-Q4,113.7,2012
Q,GR,Y,LCI_T,BTE,2004-Q4,107.4,2012
Q,GR,Y,LCI_T,BTF,2004-Q4,109.5,2012
Q,GR,Y,LCI_T,BTN,2004-Q4,102.5,2012
Q,GR,Y,LCI_T,BTS,2004-Q4,105.8,2012
Q,GR,Y,LCI_T,GTJ,2004-Q4,96.7,2012
Q,GR,Y,LCI_T,GTN,2004-Q4,99.4,2012
Q,GR,Y,LCI_T,KTN,2004-Q4,106.2,2012
Q,GR,Y,LCI_T,OTS,2004-Q4,112.3,2012
Q,GR,Y,LCI_T,PTS,2004-Q4,114.2,2012
Q,GR,Y,LCI_WAG,B,2004-Q4,99.9,2012
Q,GR,Y,LCI_WAG,C,2004-Q4,113.1,2012
Q,GR,Y,LCI_WAG,D,2004-Q4,90.7,2012
Q,GR,Y,LCI_WAG,E,2004-Q4,113.1,2012
Q,GR,Y,LCI_WAG,F,2004-Q4,112.7,2012
Q,GR,Y,LCI_WAG,G,2004-Q4,86.1,2012
Q,GR,Y,LCI_WAG,H,2004-Q4,98.9,2012
Q,GR,Y,LCI_WAG,I,2004-Q4,116.2,2012
Q,GR,Y,LCI_WAG,J,2004-Q4,106.6,2012
Q,GR,Y,LCI_WAG,L,2004-Q4,109.9,2012
Q,GR,Y,LCI_WAG,K,2004-Q4,104.3,2012
Q,GR,Y,LCI_WAG,M,2004-Q4,105.2,2012
Q,GR,Y,LCI_WAG,N,2004-Q4,107,2012
Q,GR,Y,LCI_WAG,O,2004-Q4,108.9,2012
Q,GR,Y,LCI_WAG,P,2004-Q4,115.7,2012
Q,GR,Y,LCI_WAG,Q,2004-Q4,120.7,2012
Q,GR,Y,LCI_WAG,R,2004-Q4,121.9,2012
Q,GR,Y,LCI_WAG,S,2004-Q4,111.8,2012
Q,GR,Y,LCI_WAG,BTE,2004-Q4,107.9,2012
Q,GR,Y,LCI_WAG,BTF,2004-Q4,108.9,2012
Q,GR,Y,LCI_WAG,BTN,2004-Q4,101.1,2012
Q,GR,Y,LCI_WAG,BTS,2004-Q4,105.2,2012
Q,GR,Y,LCI_WAG,GTJ,2004-Q4,94.6,2012
Q,GR,Y,LCI_WAG,GTN,2004-Q4,97.6,2012
Q,GR,Y,LCI_WAG,KTN,2004-Q4,105.1,2012
Q,GR,Y,LCI_WAG,OTS,2004-Q4,113,2012
Q,GR,Y,LCI_WAG,PTS,2004-Q4,115.9,2012
Q,GR,Y,LCI_O,B,2004-Q4,97.3,2012
Q,GR,Y,LCI_O,C,2004-Q4,104.7,2012
Q,GR,Y,LCI_O,D,2004-Q4,116.6,2012
Q,GR,Y,LCI_O,E,2004-Q4,109.1,2012
Q,GR,Y,LCI_O,F,2004-Q4,130,2012
Q,GR,Y,LCI_O,G,2004-Q4,91.2,2012
Q,GR,Y,LCI_O,H,2004-Q4,123.8,2012
Q,GR,Y,LCI_O,I,2004-Q4,123.3,2012
Q,GR,Y,LCI_O,J,2004-Q4,121.6,2012
Q,GR,Y,LCI_O,L,2004-Q4,83,2012
Q,GR,Y,LCI_O,K,2004-Q4,115.3,2012
